article_title,revision_id,url,country,article_quality
Maria do Rosário Teixeira de Alva Sequeira Bragança Sambo,1209513699,https://en.wikipedia.org/wiki/Maria_do_Rosário_Teixeira_de_Alva_Sequeira_Bragança_Sambo,Angola,Stub
David Mendes,1024544204,https://en.wikipedia.org/wiki/David_Mendes,Angola,Stub
Saíde Mingas,1242306726,https://en.wikipedia.org/wiki/Saíde_Mingas,Angola,GA
Fernando Faustino Muteka,1241977176,https://en.wikipedia.org/wiki/Fernando_Faustino_Muteka,Angola,Stub
Pedro Mutinde,1209539718,https://en.wikipedia.org/wiki/Pedro_Mutinde,Angola,Start
José Ndele,1154991360,https://en.wikipedia.org/wiki/José_Ndele,Angola,Stub
Ana Paula Sacramento Neto,1227909121,https://en.wikipedia.org/wiki/Ana_Paula_Sacramento_Neto,Angola,Stub
Daniel Ntongi-Nzinga,1187961349,https://en.wikipedia.org/wiki/Daniel_Ntongi-Nzinga,Angola,Stub
Paula Cristina Francisco Coelho,1209410923,https://en.wikipedia.org/wiki/Paula_Cristina_Francisco_Coelho,Angola,Stub
Pedro Pedalé,1115715527,https://en.wikipedia.org/wiki/Pedro_Pedalé,Angola,Stub
Elias Salupeto Pena,1220287990,https://en.wikipedia.org/wiki/Elias_Salupeto_Pena,Angola,Start
Johnny Eduardo Pinnock,1242307359,https://en.wikipedia.org/wiki/Johnny_Eduardo_Pinnock,Angola,Stub
Santana André Pitra,1165626399,https://en.wikipedia.org/wiki/Santana_André_Pitra,Angola,Stub
Francisco Manuel Monteiro de Queiróz,1250824530,https://en.wikipedia.org/wiki/Francisco_Manuel_Monteiro_de_Queiróz,Angola,Stub
José Aníbal Lopes Rocha,1242307479,https://en.wikipedia.org/wiki/José_Aníbal_Lopes_Rocha,Angola,Stub
José da Rocha,1153488959,https://en.wikipedia.org/wiki/José_da_Rocha,Angola,Stub
Rosa Luís de Sousa Micolo,1246271741,https://en.wikipedia.org/wiki/Rosa_Luís_de_Sousa_Micolo,Angola,Stub
Luís Gomes Sambo,1242306989,https://en.wikipedia.org/wiki/Luís_Gomes_Sambo,Angola,Start
Branca Manuel Espirito Santo,1142474441,https://en.wikipedia.org/wiki/Branca_Manuel_Espirito_Santo,Angola,Stub
João Ernesto dos Santos,1226309621,https://en.wikipedia.org/wiki/João_Ernesto_dos_Santos,Angola,Stub
José Filomeno dos Santos,1228399791,https://en.wikipedia.org/wiki/José_Filomeno_dos_Santos,Angola,C
Jonas Savimbi,1246026420,https://en.wikipedia.org/wiki/Jonas_Savimbi,Angola,GA
Pinda Simão,1118804168,https://en.wikipedia.org/wiki/Pinda_Simão,Angola,Stub
Manuel Bernardo de Sousa,1233607984,https://en.wikipedia.org/wiki/Manuel_Bernardo_de_Sousa,Angola,Stub
Augusto da Silva Tomás,1219179734,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tomás,Angola,Stub
José Jacinto Van-Dúnem,1242841039,https://en.wikipedia.org/wiki/José_Jacinto_Van-Dúnem,Angola,C
José Vieira Dias Van-Dúnem,1227004140,https://en.wikipedia.org/wiki/José_Vieira_Dias_Van-Dúnem,Angola,Stub
Luzia Inglês Van-Dúnem,1240720719,https://en.wikipedia.org/wiki/Luzia_Inglês_Van-Dúnem,Angola,Start
Manuel Vicente,1250493481,https://en.wikipedia.org/wiki/Manuel_Vicente,Angola,C
Mfulupinga Nlando Victor,1243272129,https://en.wikipedia.org/wiki/Mfulupinga_Nlando_Victor,Angola,Start
Clement Antonio,1241563106,https://en.wikipedia.org/wiki/Clement_Antonio,Antigua and Barbuda,Stub
Randolph Beazer,1247631912,https://en.wikipedia.org/wiki/Randolph_Beazer,Antigua and Barbuda,Stub
Studiation Brown,825090349,https://en.wikipedia.org/wiki/Studiation_Brown,Antigua and Barbuda,Stub
Alex Browne (politician),1247631794,https://en.wikipedia.org/wiki/Alex_Browne_(politician),Antigua and Barbuda,Stub
Colin O'Neil Browne,1241563118,https://en.wikipedia.org/wiki/Colin_O'Neil_Browne,Antigua and Barbuda,Stub
James Carlisle,1242152285,https://en.wikipedia.org/wiki/James_Carlisle,Antigua and Barbuda,C
Gail Christian,1241563122,https://en.wikipedia.org/wiki/Gail_Christian,Antigua and Barbuda,Start
Mackenzie Frank,1247632329,https://en.wikipedia.org/wiki/Mackenzie_Frank,Antigua and Barbuda,Stub
Osbert Richard Frederick,1241563130,https://en.wikipedia.org/wiki/Osbert_Richard_Frederick,Antigua and Barbuda,Start
Caleb Gardiner,1241563135,https://en.wikipedia.org/wiki/Caleb_Gardiner,Antigua and Barbuda,Stub
Shenella Mary Shadida Govia,1241563138,https://en.wikipedia.org/wiki/Shenella_Mary_Shadida_Govia,Antigua and Barbuda,Stub
William Haynes-Smith,1250666577,https://en.wikipedia.org/wiki/William_Haynes-Smith,Antigua and Barbuda,C
Tim Hector,1227026341,https://en.wikipedia.org/wiki/Tim_Hector,Antigua and Barbuda,C
Cheryl Mary Clare Hurst,1242813942,https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst,Antigua and Barbuda,Stub
Wilfred Jacobs,1246340247,https://en.wikipedia.org/wiki/Wilfred_Jacobs,Antigua and Barbuda,Stub
Rick James (actor),1213836084,https://en.wikipedia.org/wiki/Rick_James_(actor),Antigua and Barbuda,C
Kiz Johnson,1247632301,https://en.wikipedia.org/wiki/Kiz_Johnson,Antigua and Barbuda,Stub
Fabian Jones,1247632282,https://en.wikipedia.org/wiki/Fabian_Jones,Antigua and Barbuda,Stub
Johnathan Joseph (politician),1241563151,https://en.wikipedia.org/wiki/Johnathan_Joseph_(politician),Antigua and Barbuda,Stub
Kelvin Simon,1241592202,https://en.wikipedia.org/wiki/Kelvin_Simon,Antigua and Barbuda,Start
Harold Lovell,1241564680,https://en.wikipedia.org/wiki/Harold_Lovell,Antigua and Barbuda,Start
Edmond Mansoor,1248648606,https://en.wikipedia.org/wiki/Edmond_Mansoor,Antigua and Barbuda,Start
David Massiah,1247632248,https://en.wikipedia.org/wiki/David_Massiah,Antigua and Barbuda,Stub
Joanne Massiah,1241592526,https://en.wikipedia.org/wiki/Joanne_Massiah,Antigua and Barbuda,Stub
Dwayne George,1247631631,https://en.wikipedia.org/wiki/Dwayne_George,Antigua and Barbuda,Stub
Knacyntar Nedd,1247514093,https://en.wikipedia.org/wiki/Knacyntar_Nedd,Antigua and Barbuda,Stub
Melford Nicholas,1241592535,https://en.wikipedia.org/wiki/Melford_Nicholas,Antigua and Barbuda,Start
Shawn Nicholas,1247632364,https://en.wikipedia.org/wiki/Shawn_Nicholas,Antigua and Barbuda,Stub
Bernard Percival,1241564686,https://en.wikipedia.org/wiki/Bernard_Percival,Antigua and Barbuda,Stub
Jamale Pringle,1241592215,https://en.wikipedia.org/wiki/Jamale_Pringle,Antigua and Barbuda,Stub
Philip Shoul,1247632342,https://en.wikipedia.org/wiki/Philip_Shoul,Antigua and Barbuda,Stub
Rawdon Turner,1247632346,https://en.wikipedia.org/wiki/Rawdon_Turner,Antigua and Barbuda,Stub
Alincia Williams-Grant,1241592542,https://en.wikipedia.org/wiki/Alincia_Williams-Grant,Antigua and Barbuda,Start
Juan Alemann,1227499891,https://en.wikipedia.org/wiki/Juan_Alemann,Argentina,Stub
Germán Alfaro,1223272051,https://en.wikipedia.org/wiki/Germán_Alfaro,Argentina,C
Joaquín Samuel de Anchorena,1227458965,https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena,Argentina,Start
Juan Agustín Augier,1217815148,https://en.wikipedia.org/wiki/Juan_Agustín_Augier,Argentina,Stub
Uladislao Augier,1217815124,https://en.wikipedia.org/wiki/Uladislao_Augier,Argentina,Stub
Marco Aurelio Avellaneda,1233010330,https://en.wikipedia.org/wiki/Marco_Aurelio_Avellaneda,Argentina,Start
Joaquín Belgrano,1229623675,https://en.wikipedia.org/wiki/Joaquín_Belgrano,Argentina,Start
Antonio Bermejo,1225811362,https://en.wikipedia.org/wiki/Antonio_Bermejo,Argentina,Start
Antonio Beruti,1243926512,https://en.wikipedia.org/wiki/Antonio_Beruti,Argentina,Start
Héctor Bidonde,1250713562,https://en.wikipedia.org/wiki/Héctor_Bidonde,Argentina,Start
Silvano Bores,1225775647,https://en.wikipedia.org/wiki/Silvano_Bores,Argentina,Stub
Exequiel Bustillo,1188044851,https://en.wikipedia.org/wiki/Exequiel_Bustillo,Argentina,Start
Mario Cafiero,1135193654,https://en.wikipedia.org/wiki/Mario_Cafiero,Argentina,Stub
Alberto Manuel Campos,1166331326,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,Argentina,Start
Alejo Castex,1231276700,https://en.wikipedia.org/wiki/Alejo_Castex,Argentina,C
Dámaso Centeno,1245130520,https://en.wikipedia.org/wiki/Dámaso_Centeno,Argentina,Stub
Rossana Chahla,1227517224,https://en.wikipedia.org/wiki/Rossana_Chahla,Argentina,C
Lázaro Chiappe,1232135530,https://en.wikipedia.org/wiki/Lázaro_Chiappe,Argentina,Stub
Carlos Corach,1227620960,https://en.wikipedia.org/wiki/Carlos_Corach,Argentina,Stub
Jorge Coscia,1227459720,https://en.wikipedia.org/wiki/Jorge_Coscia,Argentina,Stub
Carlos de la Rosa,1209668330,https://en.wikipedia.org/wiki/Carlos_de_la_Rosa,Argentina,Stub
Juan Carlos Del Bello,1225784914,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,Argentina,Stub
Luis L. Domínguez,1234469779,https://en.wikipedia.org/wiki/Luis_L._Domínguez,Argentina,C
Máximo Etchecopar,1243279888,https://en.wikipedia.org/wiki/Máximo_Etchecopar,Argentina,Start
Héctor Toty Flores,1067754685,https://en.wikipedia.org/wiki/Héctor_Toty_Flores,Argentina,Stub
Guillermo Francos,1245178482,https://en.wikipedia.org/wiki/Guillermo_Francos,Argentina,Start
Juan Fugl,1148828249,https://en.wikipedia.org/wiki/Juan_Fugl,Argentina,Stub
Santiago Gallo,1039135531,https://en.wikipedia.org/wiki/Santiago_Gallo,Argentina,Start
Manuel José García,1227616001,https://en.wikipedia.org/wiki/Manuel_José_García,Argentina,Stub
Juan José Gómez Centurión,1225793565,https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión,Argentina,Stub
Luis Carlos Gómez Centurión,1225793589,https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión,Argentina,Stub
Martín Guzmán,1227515965,https://en.wikipedia.org/wiki/Martín_Guzmán,Argentina,C
Federico Helguera,1162056054,https://en.wikipedia.org/wiki/Federico_Helguera,Argentina,Start
Fernando Iglesias (Argentine politician),1217866134,https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),Argentina,C
Ricardo Kennedy,1240898573,https://en.wikipedia.org/wiki/Ricardo_Kennedy,Argentina,Stub
Carlos Kunkel,1225799546,https://en.wikipedia.org/wiki/Carlos_Kunkel,Argentina,Stub
Norberto La Porta,1225799869,https://en.wikipedia.org/wiki/Norberto_La_Porta,Argentina,Stub
Andrés Larroque,1248572448,https://en.wikipedia.org/wiki/Andrés_Larroque,Argentina,Start
Julián de Leyva,1234698824,https://en.wikipedia.org/wiki/Julián_de_Leyva,Argentina,Stub
Mónica López (politician),797826672,https://en.wikipedia.org/wiki/Mónica_López_(politician),Argentina,Stub
Lucio Victorio Mansilla,1210433646,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,Argentina,Start
Nicolás Massot,1222899462,https://en.wikipedia.org/wiki/Nicolás_Massot,Argentina,Start
Martín Menem,1247590161,https://en.wikipedia.org/wiki/Martín_Menem,Argentina,Start
Juan Mignaburu,1166892817,https://en.wikipedia.org/wiki/Juan_Mignaburu,Argentina,Stub
Guillermo Montenegro,1096175549,https://en.wikipedia.org/wiki/Guillermo_Montenegro,Argentina,Stub
Mariano Moreno,1248788227,https://en.wikipedia.org/wiki/Mariano_Moreno,Argentina,FA
Marcelo Muniagurria,1242262794,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,Argentina,Start
Fernando Nadra,1238199017,https://en.wikipedia.org/wiki/Fernando_Nadra,Argentina,C
Rómulo Sebastián Naón,1193099129,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,Argentina,Start
Santiago G. O'Farrell,1228141029,https://en.wikipedia.org/wiki/Santiago_G._O'Farrell,Argentina,Start
Alfredo Olmedo,1226445117,https://en.wikipedia.org/wiki/Alfredo_Olmedo,Argentina,Stub
Miguel Ángel Pesce,1211044406,https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce,Argentina,Start
Carlos Petroni,1199679676,https://en.wikipedia.org/wiki/Carlos_Petroni,Argentina,C
Alejo Peyret,1138003698,https://en.wikipedia.org/wiki/Alejo_Peyret,Argentina,B
Aldo Pignanelli,1106856167,https://en.wikipedia.org/wiki/Aldo_Pignanelli,Argentina,Stub
Abel Posse,1245068036,https://en.wikipedia.org/wiki/Abel_Posse,Argentina,C
Enrique S. Quintana,1016343362,https://en.wikipedia.org/wiki/Enrique_S._Quintana,Argentina,Start
Amán Rawson,1226040049,https://en.wikipedia.org/wiki/Amán_Rawson,Argentina,Start
Martín Sabbatella,1166890663,https://en.wikipedia.org/wiki/Martín_Sabbatella,Argentina,C
Juan Pablo Schiavi,1195011460,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,Argentina,C
Héctor Tizón,1222501416,https://en.wikipedia.org/wiki/Héctor_Tizón,Argentina,Start
Claudio Uberti,1245464700,https://en.wikipedia.org/wiki/Claudio_Uberti,Argentina,C
Arístides Villanueva,1227361697,https://en.wikipedia.org/wiki/Arístides_Villanueva,Argentina,Start
Jorge Yoma,1191859791,https://en.wikipedia.org/wiki/Jorge_Yoma,Argentina,C
Ashot Arsenyan,1218601969,https://en.wikipedia.org/wiki/Ashot_Arsenyan,Armenia,C
Vigen Chitechyan,1124301399,https://en.wikipedia.org/wiki/Vigen_Chitechyan,Armenia,Stub
Hayk Chobanyan,1231768992,https://en.wikipedia.org/wiki/Hayk_Chobanyan,Armenia,Start
Gurgen Egiazaryan,1103745376,https://en.wikipedia.org/wiki/Gurgen_Egiazaryan,Armenia,Start
Parunak Ferukhan,1214660598,https://en.wikipedia.org/wiki/Parunak_Ferukhan,Armenia,Stub
Gevorg Ghazaryan (politician),1180063729,https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician),Armenia,Stub
Andrias Ghukasyan,1214660728,https://en.wikipedia.org/wiki/Andrias_Ghukasyan,Armenia,Start
Aram Grigoryan (politician),1214660921,https://en.wikipedia.org/wiki/Aram_Grigoryan_(politician),Armenia,Start
Vahagn Hovakimyan,1224369324,https://en.wikipedia.org/wiki/Vahagn_Hovakimyan,Armenia,Start
Tigran Karapetyan,1231946069,https://en.wikipedia.org/wiki/Tigran_Karapetyan,Armenia,Start
Tigran Khzmalyan,1237979345,https://en.wikipedia.org/wiki/Tigran_Khzmalyan,Armenia,C
Mikayel Kotanyan,1226313476,https://en.wikipedia.org/wiki/Mikayel_Kotanyan,Armenia,Start
Hrant Maloyan,1250311867,https://en.wikipedia.org/wiki/Hrant_Maloyan,Armenia,C
Hrant Maloyan,1250311867,https://en.wikipedia.org/wiki/Hrant_Maloyan,Syria,C
Khachatur Malumian,1210493386,https://en.wikipedia.org/wiki/Khachatur_Malumian,Armenia,C
Aram Manukyan,1214661551,https://en.wikipedia.org/wiki/Aram_Manukyan,Armenia,Start
Gevorg Melik-Karagyozyan,1180063778,https://en.wikipedia.org/wiki/Gevorg_Melik-Karagyozyan,Armenia,Stub
Vahan Minakhoryan,1214661649,https://en.wikipedia.org/wiki/Vahan_Minakhoryan,Armenia,Stub
Ruben Miroyan,1228290809,https://en.wikipedia.org/wiki/Ruben_Miroyan,Armenia,Start
Ruben Mirzakhanyan,1214661775,https://en.wikipedia.org/wiki/Ruben_Mirzakhanyan,Armenia,Start
Badal Muradyan,1214662146,https://en.wikipedia.org/wiki/Badal_Muradyan,Armenia,Start
Narine Tukhikyan,1233470777,https://en.wikipedia.org/wiki/Narine_Tukhikyan,Armenia,Start
Gabriel Noradoungian,1240224564,https://en.wikipedia.org/wiki/Gabriel_Noradoungian,Armenia,C
Israel Ori,1214986895,https://en.wikipedia.org/wiki/Israel_Ori,Armenia,Start
Paul Paul,1215924661,https://en.wikipedia.org/wiki/Paul_Paul,Armenia,Start
Garo Paylan,1249622641,https://en.wikipedia.org/wiki/Garo_Paylan,Armenia,C
Genrikh Poghosyan,1214662694,https://en.wikipedia.org/wiki/Genrikh_Poghosyan,Armenia,Start
Ishkhan Saghatelyan,1243510830,https://en.wikipedia.org/wiki/Ishkhan_Saghatelyan,Armenia,GA
Karen Sargsyan (sociologist),1217803359,https://en.wikipedia.org/wiki/Karen_Sargsyan_(sociologist),Armenia,Start
Martiros Sarukhanyan,1214669503,https://en.wikipedia.org/wiki/Martiros_Sarukhanyan,Armenia,Stub
Vartkes Serengülian,1214669611,https://en.wikipedia.org/wiki/Vartkes_Serengülian,Armenia,Start
Suren Shadunts,1242146414,https://en.wikipedia.org/wiki/Suren_Shadunts,Armenia,Start
Ohannes Tchekidjian,1215201883,https://en.wikipedia.org/wiki/Ohannes_Tchekidjian,Armenia,Start
Hrayr Tovmasyan,1243511026,https://en.wikipedia.org/wiki/Hrayr_Tovmasyan,Armenia,Stub
Usub Bek Temuryan,1243494457,https://en.wikipedia.org/wiki/Usub_Bek_Temuryan,Armenia,Stub
Kegham Vanigian,1214670011,https://en.wikipedia.org/wiki/Kegham_Vanigian,Armenia,Start
Serop Zakaryan,1222543352,https://en.wikipedia.org/wiki/Serop_Zakaryan,Armenia,Stub
Alfons Adam,1244617588,https://en.wikipedia.org/wiki/Alfons_Adam,Austria,Start
Ingo Appelt,1244447844,https://en.wikipedia.org/wiki/Ingo_Appelt,Austria,Stub
"Maximilian Anton Karl, Count Baillet de Latour",1226152632,"https://en.wikipedia.org/wiki/Maximilian_Anton_Karl,_Count_Baillet_de_Latour",Austria,Start
Heinrich Alfred Barb,1214670404,https://en.wikipedia.org/wiki/Heinrich_Alfred_Barb,Austria,Start
Leopold Berchtold,1228353209,https://en.wikipedia.org/wiki/Leopold_Berchtold,Austria,C
Joseph Buttinger,1214670744,https://en.wikipedia.org/wiki/Joseph_Buttinger,Austria,Start
Prince Carl of Solms-Braunfels,1237091760,https://en.wikipedia.org/wiki/Prince_Carl_of_Solms-Braunfels,Austria,C
Count Václav Antonín Chotek of Chotkov and Vojnín,1214682376,https://en.wikipedia.org/wiki/Count_Václav_Antonín_Chotek_of_Chotkov_and_Vojnín,Austria,Start
Count Václav Antonín Chotek of Chotkov and Vojnín,1214682376,https://en.wikipedia.org/wiki/Count_Václav_Antonín_Chotek_of_Chotkov_and_Vojnín,Czechia,Start
Citizens' Ministry,1200893975,https://en.wikipedia.org/wiki/Citizens'_Ministry,Austria,C
Richard von Coudenhove-Kalergi,1243336388,https://en.wikipedia.org/wiki/Richard_von_Coudenhove-Kalergi,Austria,C
Franz Dinghofer,1244619292,https://en.wikipedia.org/wiki/Franz_Dinghofer,Austria,GA
George Abraham von Dyhrn,1231555745,https://en.wikipedia.org/wiki/George_Abraham_von_Dyhrn,Austria,Stub
Eduard von Grebmer zu Wolfsthurn,1216075327,https://en.wikipedia.org/wiki/Eduard_von_Grebmer_zu_Wolfsthurn,Austria,Start
Barbara Eibinger-Miedl,1216075327,https://en.wikipedia.org/wiki/Barbara_Eibinger-Miedl,Austria,Start
Hans Ferlitsch,1240489075,https://en.wikipedia.org/wiki/Hans_Ferlitsch,Austria,Stub
Friedhelm Frischenschlager,1223497595,https://en.wikipedia.org/wiki/Friedhelm_Frischenschlager,Austria,Start
Walter Guggenberger,1154443829,https://en.wikipedia.org/wiki/Walter_Guggenberger,Austria,Start
Ulrich Habsburg-Lothringen,1216088776,https://en.wikipedia.org/wiki/Ulrich_Habsburg-Lothringen,Austria,Start
Ernst Hampel (politician),1232067132,https://en.wikipedia.org/wiki/Ernst_Hampel_(politician),Austria,Stub
Hans Peter Haselsteiner,1226351964,https://en.wikipedia.org/wiki/Hans_Peter_Haselsteiner,Austria,Start
Friedrich Wilhelm von Haugwitz,1215043658,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Haugwitz,Austria,C
Eduard Hedvicek,1215043825,https://en.wikipedia.org/wiki/Eduard_Hedvicek,Austria,Stub
Eduard Hedvicek,1215043825,https://en.wikipedia.org/wiki/Eduard_Hedvicek,Czechia,Stub
Hermann Stern,1215044008,https://en.wikipedia.org/wiki/Hermann_Stern,Austria,C
Jürgen Himmelbauer,1215045853,https://en.wikipedia.org/wiki/Jürgen_Himmelbauer,Austria,Stub
Anton Hofer,1215044432,https://en.wikipedia.org/wiki/Anton_Hofer,Austria,Start
Andreas Hörtnagl,1215046038,https://en.wikipedia.org/wiki/Andreas_Hörtnagl,Austria,Stub
Franz Jetzinger,1214236945,https://en.wikipedia.org/wiki/Franz_Jetzinger,Austria,Start
Konstantin Jireček,1242771327,https://en.wikipedia.org/wiki/Konstantin_Jireček,Austria,C
Hugo Jury,1225140706,https://en.wikipedia.org/wiki/Hugo_Jury,Austria,C
Joseph Kenner,1169137921,https://en.wikipedia.org/wiki/Joseph_Kenner,Austria,Start
Theodor Kery,1215046740,https://en.wikipedia.org/wiki/Theodor_Kery,Austria,Stub
Michael Killisch-Horn,1106829544,https://en.wikipedia.org/wiki/Michael_Killisch-Horn,Austria,Stub
Sophia Kircher,1242552103,https://en.wikipedia.org/wiki/Sophia_Kircher,Austria,Stub
Hubert Klausner,1242810704,https://en.wikipedia.org/wiki/Hubert_Klausner,Austria,Start
Martin Kocher,1241392879,https://en.wikipedia.org/wiki/Martin_Kocher,Austria,Stub
Józef Kożdoń,1215053905,https://en.wikipedia.org/wiki/Józef_Kożdoń,Austria,C
Gottfried von Kühnelt-Leddihn,1235730032,https://en.wikipedia.org/wiki/Gottfried_von_Kühnelt-Leddihn,Austria,Start
Franz Leitner (politician),1215054152,https://en.wikipedia.org/wiki/Franz_Leitner_(politician),Austria,Stub
Elmar Lichtenegger,1215483185,https://en.wikipedia.org/wiki/Elmar_Lichtenegger,Austria,Start
Julius Lippert (historian),1248432097,https://en.wikipedia.org/wiki/Julius_Lippert_(historian),Austria,Stub
Reinhold Lopatka,1250933660,https://en.wikipedia.org/wiki/Reinhold_Lopatka,Austria,Stub
Karl Lütgendorf,1231556108,https://en.wikipedia.org/wiki/Karl_Lütgendorf,Austria,Stub
Jürgen Mandl,1215054486,https://en.wikipedia.org/wiki/Jürgen_Mandl,Austria,Stub
Renate Mann,1099978355,https://en.wikipedia.org/wiki/Renate_Mann,Austria,Stub
Ferdinand Mannlicher,1250188481,https://en.wikipedia.org/wiki/Ferdinand_Mannlicher,Austria,C
Christoph Matznetter,1250934182,https://en.wikipedia.org/wiki/Christoph_Matznetter,Austria,Start
Johann Gregor Memhardt,1226209962,https://en.wikipedia.org/wiki/Johann_Gregor_Memhardt,Austria,Stub
Franz Moroder,1228417930,https://en.wikipedia.org/wiki/Franz_Moroder,Austria,C
Heinz Nittel,1226214871,https://en.wikipedia.org/wiki/Heinz_Nittel,Austria,Stub
Heidemaria Onodi,1246630894,https://en.wikipedia.org/wiki/Heidemaria_Onodi,Austria,Start
Brigitta Pallauf,1215184008,https://en.wikipedia.org/wiki/Brigitta_Pallauf,Austria,Start
Wladimir von Pawlowski,1242446030,https://en.wikipedia.org/wiki/Wladimir_von_Pawlowski,Austria,Stub
Johann Anton von Pergen,1248404055,https://en.wikipedia.org/wiki/Johann_Anton_von_Pergen,Austria,C
Gerhard Pfanzelter,1238011369,https://en.wikipedia.org/wiki/Gerhard_Pfanzelter,Austria,Start
Walter Pfrimer,1249288737,https://en.wikipedia.org/wiki/Walter_Pfrimer,Austria,C
Leopold Poetsch,1248552155,https://en.wikipedia.org/wiki/Leopold_Poetsch,Austria,Start
Thomas Prinzhorn,1215185462,https://en.wikipedia.org/wiki/Thomas_Prinzhorn,Austria,C
Gregor Razumovsky (activist),1236098636,https://en.wikipedia.org/wiki/Gregor_Razumovsky_(activist),Austria,C
Horst Rosenkranz,1215185628,https://en.wikipedia.org/wiki/Horst_Rosenkranz,Austria,Start
Emil Sax,1215185845,https://en.wikipedia.org/wiki/Emil_Sax,Austria,Start
Peter Schieder,1239601735,https://en.wikipedia.org/wiki/Peter_Schieder,Austria,Start
Karl Schmitzer,1215186109,https://en.wikipedia.org/wiki/Karl_Schmitzer,Austria,Stub
Sonja Zwazl,1235856770,https://en.wikipedia.org/wiki/Sonja_Zwazl,Austria,Start
"Georg Adam, Prince of Starhemberg",1215186237,"https://en.wikipedia.org/wiki/Georg_Adam,_Prince_of_Starhemberg",Austria,C
Gundaker Thomas Starhemberg,1246777408,https://en.wikipedia.org/wiki/Gundaker_Thomas_Starhemberg,Austria,Start
